,lg,rest,depth,store_loc,store_status,rtv_loc,rtv_status
_18_2_5_6_9,5725,275,5,,,,
_19_2_5_6_9,5965,35,5,,,,
_10_11_2_5_6,5725,275,5,,,,
_10_12_2_5_6,5725,275,5,,,,
_10_13_2_5_6,5725,275,5,,,,
_10_14_2_5_6,5725,275,5,,,,
_10_15_2_5_6,5725,275,5,,,,
_10_16_2_5_6,5725,275,5,,,,
_10_17_2_5_6,5725,275,5,,,,
_10_18_2_5_6,5725,275,5,,,,
_10_19_2_5_6,5965,35,5,,,,
_11_12_2_5_6,5725,275,5,,,,
_11_13_2_5_6,5725,275,5,,,,
_11_14_2_5_6,5725,275,5,,,,
_11_15_2_5_6,5725,275,5,,,,
_11_16_2_5_6,5725,275,5,,,,
_11_17_2_5_6,5725,275,5,,,,
_11_18_2_5_6,5725,275,5,,,,
_11_19_2_5_6,5965,35,5,,,,
_12_13_2_5_6,5725,275,5,,,,
_12_14_2_5_6,5725,275,5,,,,
_12_15_2_5_6,5725,275,5,,,,
_12_16_2_5_6,5725,275,5,,,,
_12_17_2_5_6,5725,275,5,,,,
_12_18_2_5_6,5725,275,5,,,,
_12_19_2_5_6,5965,35,5,,,,
_13_14_2_5_6,5725,275,5,,,,
_13_15_2_5_6,5725,275,5,,,,
_13_16_2_5_6,5725,275,5,,,,
_13_17_2_5_6,5725,275,5,,,,
_13_18_2_5_6,5725,275,5,,,,
_13_19_2_5_6,5965,35,5,,,,
_14_15_2_5_6,5725,275,5,,,,
_14_16_2_5_6,5725,275,5,,,,
_14_17_2_5_6,5725,275,5,,,,
_14_18_2_5_6,5725,275,5,,,,
_14_19_2_5_6,5965,35,5,,,,
_15_16_2_5_6,5725,275,5,,,,
_15_17_2_5_6,5725,275,5,,,,
_15_18_2_5_6,5725,275,5,,,,
_15_19_2_5_6,5965,35,5,,,,
_16_17_2_5_6,5725,275,5,,,,
_16_18_2_5_6,5725,275,5,,,,
_16_19_2_5_6,5965,35,5,,,,
_17_18_2_5_6,5725,275,5,,,,
_17_19_2_5_6,5965,35,5,,,,
_18_19_2_5_6,5965,35,5,,,,
_2_5_7_8_9,5770,230,5,,,,
_10_2_5_7_8,5770,230,5,,,,
_11_2_5_7_8,5770,230,5,,,,
_12_2_5_7_8,5770,230,5,,,,
_13_2_5_7_8,5770,230,5,,,,
_14_2_5_7_8,5770,230,5,,,,
_15_2_5_7_8,5770,230,5,,,,
_16_2_5_7_8,5770,230,5,,,,
_17_2_5_7_8,5770,230,5,,,,
_18_2_5_7_8,5770,230,5,,,,
_10_2_5_7_9,5785,215,5,,,,
_11_2_5_7_9,5785,215,5,,,,
_12_2_5_7_9,5785,215,5,,,,
_13_2_5_7_9,5785,215,5,,,,
_14_2_5_7_9,5785,215,5,,,,
_15_2_5_7_9,5785,215,5,,,,
_16_2_5_7_9,5785,215,5,,,,
_17_2_5_7_9,5785,215,5,,,,
_18_2_5_7_9,5785,215,5,,,,
_10_11_2_5_7,5785,215,5,,,,
_10_12_2_5_7,5785,215,5,,,,
_10_13_2_5_7,5785,215,5,,,,
_10_14_2_5_7,5785,215,5,,,,
_10_15_2_5_7,5785,215,5,,,,
_10_16_2_5_7,5785,215,5,,,,
_10_17_2_5_7,5785,215,5,,,,
_10_18_2_5_7,5785,215,5,,,,
_11_12_2_5_7,5785,215,5,,,,
_11_13_2_5_7,5785,215,5,,,,
_11_14_2_5_7,5785,215,5,,,,
_11_15_2_5_7,5785,215,5,,,,
_11_16_2_5_7,5785,215,5,,,,
_11_17_2_5_7,5785,215,5,,,,
_11_18_2_5_7,5785,215,5,,,,
_12_13_2_5_7,5785,215,5,,,,
_12_14_2_5_7,5785,215,5,,,,
_12_15_2_5_7,5785,215,5,,,,
_12_16_2_5_7,5785,215,5,,,,
_12_17_2_5_7,5785,215,5,,,,
_12_18_2_5_7,5785,215,5,,,,
_13_14_2_5_7,5785,215,5,,,,
_13_15_2_5_7,5785,215,5,,,,
_13_16_2_5_7,5785,215,5,,,,
_13_17_2_5_7,5785,215,5,,,,
_13_18_2_5_7,5785,215,5,,,,
_14_15_2_5_7,5785,215,5,,,,
_14_16_2_5_7,5785,215,5,,,,
_14_17_2_5_7,5785,215,5,,,,
_14_18_2_5_7,5785,215,5,,,,
_15_16_2_5_7,5785,215,5,,,,
_15_17_2_5_7,5785,215,5,,,,
_15_18_2_5_7,5785,215,5,,,,
_16_17_2_5_7,5785,215,5,,,,
_16_18_2_5_7,5785,215,5,,,,
_17_18_2_5_7,5785,215,5,,,,
_10_2_5_8_9,5795,205,5,,,,
_11_2_5_8_9,5795,205,5,,,,
_12_2_5_8_9,5795,205,5,,,,
_13_2_5_8_9,5795,205,5,,,,
_14_2_5_8_9,5795,205,5,,,,
_15_2_5_8_9,5795,205,5,,,,
_16_2_5_8_9,5795,205,5,,,,
_17_2_5_8_9,5795,205,5,,,,
_18_2_5_8_9,5795,205,5,,,,
_10_11_2_5_8,5795,205,5,,,,
_10_12_2_5_8,5795,205,5,,,,
_10_13_2_5_8,5795,205,5,,,,
_10_14_2_5_8,5795,205,5,,,,
_10_15_2_5_8,5795,205,5,,,,
_10_16_2_5_8,5795,205,5,,,,
_10_17_2_5_8,5795,205,5,,,,
_10_18_2_5_8,5795,205,5,,,,
_11_12_2_5_8,5795,205,5,,,,
_11_13_2_5_8,5795,205,5,,,,
_11_14_2_5_8,5795,205,5,,,,
_11_15_2_5_8,5795,205,5,,,,
_11_16_2_5_8,5795,205,5,,,,
_11_17_2_5_8,5795,205,5,,,,
_11_18_2_5_8,5795,205,5,,,,
_12_13_2_5_8,5795,205,5,,,,
_12_14_2_5_8,5795,205,5,,,,
_12_15_2_5_8,5795,205,5,,,,
_12_16_2_5_8,5795,205,5,,,,
_12_17_2_5_8,5795,205,5,,,,
_12_18_2_5_8,5795,205,5,,,,
_13_14_2_5_8,5795,205,5,,,,
_13_15_2_5_8,5795,205,5,,,,
_13_16_2_5_8,5795,205,5,,,,
_13_17_2_5_8,5795,205,5,,,,
_13_18_2_5_8,5795,205,5,,,,
_14_15_2_5_8,5795,205,5,,,,
_14_16_2_5_8,5795,205,5,,,,
_14_17_2_5_8,5795,205,5,,,,
_14_18_2_5_8,5795,205,5,,,,
_15_16_2_5_8,5795,205,5,,,,
_15_17_2_5_8,5795,205,5,,,,
_15_18_2_5_8,5795,205,5,,,,
_16_17_2_5_8,5795,205,5,,,,
_16_18_2_5_8,5795,205,5,,,,
_17_18_2_5_8,5795,205,5,,,,
_10_11_2_5_9,5810,190,5,,,,
_10_12_2_5_9,5810,190,5,,,,
_10_13_2_5_9,5810,190,5,,,,
_10_14_2_5_9,5810,190,5,,,,
_10_15_2_5_9,5810,190,5,,,,
_10_16_2_5_9,5810,190,5,,,,
_10_17_2_5_9,5810,190,5,,,,
_10_18_2_5_9,5810,190,5,,,,
_11_12_2_5_9,5810,190,5,,,,
_11_13_2_5_9,5810,190,5,,,,
_11_14_2_5_9,5810,190,5,,,,
_11_15_2_5_9,5810,190,5,,,,
_11_16_2_5_9,5810,190,5,,,,
_11_17_2_5_9,5810,190,5,,,,
_11_18_2_5_9,5810,190,5,,,,
_12_13_2_5_9,5810,190,5,,,,
_12_14_2_5_9,5810,190,5,,,,
_12_15_2_5_9,5810,190,5,,,,
_12_16_2_5_9,5810,190,5,,,,
_12_17_2_5_9,5810,190,5,,,,
_12_18_2_5_9,5810,190,5,,,,
_13_14_2_5_9,5810,190,5,,,,
_13_15_2_5_9,5810,190,5,,,,
_13_16_2_5_9,5810,190,5,,,,
_13_17_2_5_9,5810,190,5,,,,
_13_18_2_5_9,5810,190,5,,,,
_14_15_2_5_9,5810,190,5,,,,
_14_16_2_5_9,5810,190,5,,,,
_14_17_2_5_9,5810,190,5,,,,
_14_18_2_5_9,5810,190,5,,,,
_15_16_2_5_9,5810,190,5,,,,
_15_17_2_5_9,5810,190,5,,,,
_15_18_2_5_9,5810,190,5,,,,
_16_17_2_5_9,5810,190,5,,,,
_16_18_2_5_9,5810,190,5,,,,
_17_18_2_5_9,5810,190,5,,,,
_10_11_12_2_5,5810,190,5,,,,
_10_11_13_2_5,5810,190,5,,,,
_10_11_14_2_5,5810,190,5,,,,
_10_11_15_2_5,5810,190,5,,,,
_10_11_16_2_5,5810,190,5,,,,
_10_11_17_2_5,5810,190,5,,,,
_10_11_18_2_5,5810,190,5,,,,
_10_12_13_2_5,5810,190,5,,,,
_10_12_14_2_5,5810,190,5,,,,
_10_12_15_2_5,5810,190,5,,,,
_10_12_16_2_5,5810,190,5,,,,
_10_12_17_2_5,5810,190,5,,,,
_10_12_18_2_5,5810,190,5,,,,
_10_13_14_2_5,5810,190,5,,,,
_10_13_15_2_5,5810,190,5,,,,
_10_13_16_2_5,5810,190,5,,,,
_10_13_17_2_5,5810,190,5,,,,
_10_13_18_2_5,5810,190,5,,,,
_10_14_15_2_5,5810,190,5,,,,
_10_14_16_2_5,5810,190,5,,,,
_10_14_17_2_5,5810,190,5,,,,
_10_14_18_2_5,5810,190,5,,,,
_10_15_16_2_5,5810,190,5,,,,
_10_15_17_2_5,5810,190,5,,,,
_10_15_18_2_5,5810,190,5,,,,
_10_16_17_2_5,5810,190,5,,,,
_10_16_18_2_5,5810,190,5,,,,
_10_17_18_2_5,5810,190,5,,,,
_11_12_13_2_5,5810,190,5,,,,
_11_12_14_2_5,5810,190,5,,,,
_11_12_15_2_5,5810,190,5,,,,
_11_12_16_2_5,5810,190,5,,,,
_11_12_17_2_5,5810,190,5,,,,
_11_12_18_2_5,5810,190,5,,,,
_11_13_14_2_5,5810,190,5,,,,
_11_13_15_2_5,5810,190,5,,,,
_11_13_16_2_5,5810,190,5,,,,
_11_13_17_2_5,5810,190,5,,,,
_11_13_18_2_5,5810,190,5,,,,
_11_14_15_2_5,5810,190,5,,,,
_11_14_16_2_5,5810,190,5,,,,
_11_14_17_2_5,5810,190,5,,,,
_11_14_18_2_5,5810,190,5,,,,
_11_15_16_2_5,5810,190,5,,,,
_11_15_17_2_5,5810,190,5,,,,
_11_15_18_2_5,5810,190,5,,,,
_11_16_17_2_5,5810,190,5,,,,
_11_16_18_2_5,5810,190,5,,,,
_11_17_18_2_5,5810,190,5,,,,
_12_13_14_2_5,5810,190,5,,,,
_12_13_15_2_5,5810,190,5,,,,
_12_13_16_2_5,5810,190,5,,,,
_12_13_17_2_5,5810,190,5,,,,
_12_13_18_2_5,5810,190,5,,,,
_12_14_15_2_5,5810,190,5,,,,
_12_14_16_2_5,5810,190,5,,,,
_12_14_17_2_5,5810,190,5,,,,
_12_14_18_2_5,5810,190,5,,,,
_12_15_16_2_5,5810,190,5,,,,
_12_15_17_2_5,5810,190,5,,,,
_12_15_18_2_5,5810,190,5,,,,
_12_16_17_2_5,5810,190,5,,,,
_12_16_18_2_5,5810,190,5,,,,
_12_17_18_2_5,5810,190,5,,,,
_13_14_15_2_5,5810,190,5,,,,
_13_14_16_2_5,5810,190,5,,,,
_13_14_17_2_5,5810,190,5,,,,
_13_14_18_2_5,5810,190,5,,,,
_13_15_16_2_5,5810,190,5,,,,
_13_15_17_2_5,5810,190,5,,,,
_13_15_18_2_5,5810,190,5,,,,
_13_16_17_2_5,5810,190,5,,,,
_13_16_18_2_5,5810,190,5,,,,
_13_17_18_2_5,5810,190,5,,,,
_14_15_16_2_5,5810,190,5,,,,
_14_15_17_2_5,5810,190,5,,,,
_14_15_18_2_5,5810,190,5,,,,
_14_16_17_2_5,5810,190,5,,,,
_14_16_18_2_5,5810,190,5,,,,
_14_17_18_2_5,5810,190,5,,,,
_15_16_17_2_5,5810,190,5,,,,
_15_16_18_2_5,5810,190,5,,,,
_15_17_18_2_5,5810,190,5,,,,
_16_17_18_2_5,5810,190,5,,,,
_2_6_7_8_9,5890,110,5,,,,
_10_2_6_7_8,5890,110,5,,,,
_11_2_6_7_8,5890,110,5,,,,
_12_2_6_7_8,5890,110,5,,,,
_13_2_6_7_8,5890,110,5,,,,
_14_2_6_7_8,5890,110,5,,,,
_15_2_6_7_8,5890,110,5,,,,
_16_2_6_7_8,5890,110,5,,,,
_17_2_6_7_8,5890,110,5,,,,
_18_2_6_7_8,5890,110,5,,,,
_10_2_6_7_9,5905,95,5,,,,
_11_2_6_7_9,5905,95,5,,,,
_12_2_6_7_9,5905,95,5,,,,
_13_2_6_7_9,5905,95,5,,,,
_14_2_6_7_9,5905,95,5,,,,
_15_2_6_7_9,5905,95,5,,,,
_16_2_6_7_9,5905,95,5,,,,
_17_2_6_7_9,5905,95,5,,,,
_18_2_6_7_9,5905,95,5,,,,
_10_11_2_6_7,5905,95,5,,,,
_10_12_2_6_7,5905,95,5,,,,
_10_13_2_6_7,5905,95,5,,,,
_10_14_2_6_7,5905,95,5,,,,
_10_15_2_6_7,5905,95,5,,,,
_10_16_2_6_7,5905,95,5,,,,
_10_17_2_6_7,5905,95,5,,,,
_10_18_2_6_7,5905,95,5,,,,
_11_12_2_6_7,5905,95,5,,,,
_11_13_2_6_7,5905,95,5,,,,
_11_14_2_6_7,5905,95,5,,,,
_11_15_2_6_7,5905,95,5,,,,
_11_16_2_6_7,5905,95,5,,,,
_11_17_2_6_7,5905,95,5,,,,
_11_18_2_6_7,5905,95,5,,,,
_12_13_2_6_7,5905,95,5,,,,
_12_14_2_6_7,5905,95,5,,,,
_12_15_2_6_7,5905,95,5,,,,
_12_16_2_6_7,5905,95,5,,,,
_12_17_2_6_7,5905,95,5,,,,
_12_18_2_6_7,5905,95,5,,,,
_13_14_2_6_7,5905,95,5,,,,
_13_15_2_6_7,5905,95,5,,,,
_13_16_2_6_7,5905,95,5,,,,
_13_17_2_6_7,5905,95,5,,,,
_13_18_2_6_7,5905,95,5,,,,
_14_15_2_6_7,5905,95,5,,,,
_14_16_2_6_7,5905,95,5,,,,
_14_17_2_6_7,5905,95,5,,,,
_14_18_2_6_7,5905,95,5,,,,
_15_16_2_6_7,5905,95,5,,,,
_15_17_2_6_7,5905,95,5,,,,
_15_18_2_6_7,5905,95,5,,,,
_16_17_2_6_7,5905,95,5,,,,
_16_18_2_6_7,5905,95,5,,,,
_17_18_2_6_7,5905,95,5,,,,
_10_2_6_8_9,5915,85,5,,,,
_11_2_6_8_9,5915,85,5,,,,
_12_2_6_8_9,5915,85,5,,,,
_13_2_6_8_9,5915,85,5,,,,
_14_2_6_8_9,5915,85,5,,,,
_15_2_6_8_9,5915,85,5,,,,
_16_2_6_8_9,5915,85,5,,,,
_17_2_6_8_9,5915,85,5,,,,
_18_2_6_8_9,5915,85,5,,,,
_10_11_2_6_8,5915,85,5,,,,
_10_12_2_6_8,5915,85,5,,,,
_10_13_2_6_8,5915,85,5,,,,
_10_14_2_6_8,5915,85,5,,,,
_10_15_2_6_8,5915,85,5,,,,
_10_16_2_6_8,5915,85,5,,,,
_10_17_2_6_8,5915,85,5,,,,
_10_18_2_6_8,5915,85,5,,,,
_11_12_2_6_8,5915,85,5,,,,
_11_13_2_6_8,5915,85,5,,,,
_11_14_2_6_8,5915,85,5,,,,
_11_15_2_6_8,5915,85,5,,,,
_11_16_2_6_8,5915,85,5,,,,
_11_17_2_6_8,5915,85,5,,,,
_11_18_2_6_8,5915,85,5,,,,
_12_13_2_6_8,5915,85,5,,,,
_12_14_2_6_8,5915,85,5,,,,
_12_15_2_6_8,5915,85,5,,,,
_12_16_2_6_8,5915,85,5,,,,
_12_17_2_6_8,5915,85,5,,,,
_12_18_2_6_8,5915,85,5,,,,
_13_14_2_6_8,5915,85,5,,,,
_13_15_2_6_8,5915,85,5,,,,
_13_16_2_6_8,5915,85,5,,,,
_13_17_2_6_8,5915,85,5,,,,
_13_18_2_6_8,5915,85,5,,,,
_14_15_2_6_8,5915,85,5,,,,
_14_16_2_6_8,5915,85,5,,,,
_14_17_2_6_8,5915,85,5,,,,
_14_18_2_6_8,5915,85,5,,,,
_15_16_2_6_8,5915,85,5,,,,
_15_17_2_6_8,5915,85,5,,,,
_15_18_2_6_8,5915,85,5,,,,
_16_17_2_6_8,5915,85,5,,,,
_16_18_2_6_8,5915,85,5,,,,
_17_18_2_6_8,5915,85,5,,,,
_10_11_2_6_9,5930,70,5,,,,
_10_12_2_6_9,5930,70,5,,,,
_10_13_2_6_9,5930,70,5,,,,
_10_14_2_6_9,5930,70,5,,,,
_10_15_2_6_9,5930,70,5,,,,
_10_16_2_6_9,5930,70,5,,,,
_10_17_2_6_9,5930,70,5,,,,
_10_18_2_6_9,5930,70,5,,,,
_11_12_2_6_9,5930,70,5,,,,
_11_13_2_6_9,5930,70,5,,,,
_11_14_2_6_9,5930,70,5,,,,
_11_15_2_6_9,5930,70,5,,,,
_11_16_2_6_9,5930,70,5,,,,
_11_17_2_6_9,5930,70,5,,,,
_11_18_2_6_9,5930,70,5,,,,
_12_13_2_6_9,5930,70,5,,,,
_12_14_2_6_9,5930,70,5,,,,
_12_15_2_6_9,5930,70,5,,,,
_12_16_2_6_9,5930,70,5,,,,
_12_17_2_6_9,5930,70,5,,,,
_12_18_2_6_9,5930,70,5,,,,
_13_14_2_6_9,5930,70,5,,,,
_13_15_2_6_9,5930,70,5,,,,
_13_16_2_6_9,5930,70,5,,,,
_13_17_2_6_9,5930,70,5,,,,
_13_18_2_6_9,5930,70,5,,,,
_14_15_2_6_9,5930,70,5,,,,
_14_16_2_6_9,5930,70,5,,,,
_14_17_2_6_9,5930,70,5,,,,
_14_18_2_6_9,5930,70,5,,,,
_15_16_2_6_9,5930,70,5,,,,
_15_17_2_6_9,5930,70,5,,,,
_15_18_2_6_9,5930,70,5,,,,
_16_17_2_6_9,5930,70,5,,,,
_16_18_2_6_9,5930,70,5,,,,
_17_18_2_6_9,5930,70,5,,,,
_10_11_12_2_6,5930,70,5,,,,
_10_11_13_2_6,5930,70,5,,,,
_10_11_14_2_6,5930,70,5,,,,
_10_11_15_2_6,5930,70,5,,,,
_10_11_16_2_6,5930,70,5,,,,
_10_11_17_2_6,5930,70,5,,,,
_10_11_18_2_6,5930,70,5,,,,
_10_12_13_2_6,5930,70,5,,,,
_10_12_14_2_6,5930,70,5,,,,
_10_12_15_2_6,5930,70,5,,,,
_10_12_16_2_6,5930,70,5,,,,
_10_12_17_2_6,5930,70,5,,,,
_10_12_18_2_6,5930,70,5,,,,
_10_13_14_2_6,5930,70,5,,,,
_10_13_15_2_6,5930,70,5,,,,
_10_13_16_2_6,5930,70,5,,,,
_10_13_17_2_6,5930,70,5,,,,
_10_13_18_2_6,5930,70,5,,,,
_10_14_15_2_6,5930,70,5,,,,
_10_14_16_2_6,5930,70,5,,,,
_10_14_17_2_6,5930,70,5,,,,
_10_14_18_2_6,5930,70,5,,,,
_10_15_16_2_6,5930,70,5,,,,
_10_15_17_2_6,5930,70,5,,,,
_10_15_18_2_6,5930,70,5,,,,
_10_16_17_2_6,5930,70,5,,,,
_10_16_18_2_6,5930,70,5,,,,
_10_17_18_2_6,5930,70,5,,,,
_11_12_13_2_6,5930,70,5,,,,
_11_12_14_2_6,5930,70,5,,,,
_11_12_15_2_6,5930,70,5,,,,
_11_12_16_2_6,5930,70,5,,,,
_11_12_17_2_6,5930,70,5,,,,
_11_12_18_2_6,5930,70,5,,,,
_11_13_14_2_6,5930,70,5,,,,
_11_13_15_2_6,5930,70,5,,,,
_11_13_16_2_6,5930,70,5,,,,
_11_13_17_2_6,5930,70,5,,,,
_11_13_18_2_6,5930,70,5,,,,
_11_14_15_2_6,5930,70,5,,,,
_11_14_16_2_6,5930,70,5,,,,
_11_14_17_2_6,5930,70,5,,,,
_11_14_18_2_6,5930,70,5,,,,
_11_15_16_2_6,5930,70,5,,,,
_11_15_17_2_6,5930,70,5,,,,
_11_15_18_2_6,5930,70,5,,,,
_11_16_17_2_6,5930,70,5,,,,
_11_16_18_2_6,5930,70,5,,,,
_11_17_18_2_6,5930,70,5,,,,
_12_13_14_2_6,5930,70,5,,,,
_12_13_15_2_6,5930,70,5,,,,
_12_13_16_2_6,5930,70,5,,,,
_12_13_17_2_6,5930,70,5,,,,
_12_13_18_2_6,5930,70,5,,,,
_12_14_15_2_6,5930,70,5,,,,
_12_14_16_2_6,5930,70,5,,,,
_12_14_17_2_6,5930,70,5,,,,
_12_14_18_2_6,5930,70,5,,,,
_12_15_16_2_6,5930,70,5,,,,
_12_15_17_2_6,5930,70,5,,,,
_12_15_18_2_6,5930,70,5,,,,
_12_16_17_2_6,5930,70,5,,,,
_12_16_18_2_6,5930,70,5,,,,
_12_17_18_2_6,5930,70,5,,,,
_13_14_15_2_6,5930,70,5,,,,
_13_14_16_2_6,5930,70,5,,,,
_13_14_17_2_6,5930,70,5,,,,
_13_14_18_2_6,5930,70,5,,,,
_13_15_16_2_6,5930,70,5,,,,
_13_15_17_2_6,5930,70,5,,,,
_13_15_18_2_6,5930,70,5,,,,
_13_16_17_2_6,5930,70,5,,,,
_13_16_18_2_6,5930,70,5,,,,
_13_17_18_2_6,5930,70,5,,,,
_14_15_16_2_6,5930,70,5,,,,
_14_15_17_2_6,5930,70,5,,,,
_14_15_18_2_6,5930,70,5,,,,
_14_16_17_2_6,5930,70,5,,,,
_14_16_18_2_6,5930,70,5,,,,
_14_17_18_2_6,5930,70,5,,,,
_15_16_17_2_6,5930,70,5,,,,
_15_16_18_2_6,5930,70,5,,,,
_15_17_18_2_6,5930,70,5,,,,
_16_17_18_2_6,5930,70,5,,,,
_10_2_7_8_9,5975,25,5,,,,
_11_2_7_8_9,5975,25,5,,,,
_12_2_7_8_9,5975,25,5,,,,
_13_2_7_8_9,5975,25,5,,,,
_14_2_7_8_9,5975,25,5,,,,
_15_2_7_8_9,5975,25,5,,,,
_16_2_7_8_9,5975,25,5,,,,
_17_2_7_8_9,5975,25,5,,,,
_18_2_7_8_9,5975,25,5,,,,
_10_11_2_7_8,5975,25,5,,,,
_10_12_2_7_8,5975,25,5,,,,
_10_13_2_7_8,5975,25,5,,,,
_10_14_2_7_8,5975,25,5,,,,
_10_15_2_7_8,5975,25,5,,,,
_10_16_2_7_8,5975,25,5,,,,
_10_17_2_7_8,5975,25,5,,,,
_10_18_2_7_8,5975,25,5,,,,
_11_12_2_7_8,5975,25,5,,,,
_11_13_2_7_8,5975,25,5,,,,
_11_14_2_7_8,5975,25,5,,,,
_11_15_2_7_8,5975,25,5,,,,
_11_16_2_7_8,5975,25,5,,,,
_11_17_2_7_8,5975,25,5,,,,
_11_18_2_7_8,5975,25,5,,,,
_12_13_2_7_8,5975,25,5,,,,
_12_14_2_7_8,5975,25,5,,,,
_12_15_2_7_8,5975,25,5,,,,
_12_16_2_7_8,5975,25,5,,,,
_12_17_2_7_8,5975,25,5,,,,
_12_18_2_7_8,5975,25,5,,,,
_13_14_2_7_8,5975,25,5,,,,
_13_15_2_7_8,5975,25,5,,,,
_13_16_2_7_8,5975,25,5,,,,
_13_17_2_7_8,5975,25,5,,,,
_13_18_2_7_8,5975,25,5,,,,
_14_15_2_7_8,5975,25,5,,,,
_14_16_2_7_8,5975,25,5,,,,
_14_17_2_7_8,5975,25,5,,,,
_14_18_2_7_8,5975,25,5,,,,
_15_16_2_7_8,5975,25,5,,,,
_15_17_2_7_8,5975,25,5,,,,
_15_18_2_7_8,5975,25,5,,,,
_16_17_2_7_8,5975,25,5,,,,
_16_18_2_7_8,5975,25,5,,,,
_17_18_2_7_8,5975,25,5,,,,
_10_11_2_7_9,5990,10,5,,,,
_10_12_2_7_9,5990,10,5,,,,
_10_13_2_7_9,5990,10,5,,,,
_10_14_2_7_9,5990,10,5,,,,
_10_15_2_7_9,5990,10,5,,,,
_10_16_2_7_9,5990,10,5,,,,
_10_17_2_7_9,5990,10,5,,,,
_10_18_2_7_9,5990,10,5,,,,
_11_12_2_7_9,5990,10,5,,,,
_11_13_2_7_9,5990,10,5,,,,
_11_14_2_7_9,5990,10,5,,,,
_11_15_2_7_9,5990,10,5,,,,
_11_16_2_7_9,5990,10,5,,,,
_11_17_2_7_9,5990,10,5,,,,
_11_18_2_7_9,5990,10,5,,,,
_12_13_2_7_9,5990,10,5,,,,
_12_14_2_7_9,5990,10,5,,,,
_12_15_2_7_9,5990,10,5,,,,
_12_16_2_7_9,5990,10,5,,,,
_12_17_2_7_9,5990,10,5,,,,
_12_18_2_7_9,5990,10,5,,,,
_13_14_2_7_9,5990,10,5,,,,
_13_15_2_7_9,5990,10,5,,,,
_13_16_2_7_9,5990,10,5,,,,
_13_17_2_7_9,5990,10,5,,,,
_13_18_2_7_9,5990,10,5,,,,
_14_15_2_7_9,5990,10,5,,,,
_14_16_2_7_9,5990,10,5,,,,
_14_17_2_7_9,5990,10,5,,,,
_14_18_2_7_9,5990,10,5,,,,
_15_16_2_7_9,5990,10,5,,,,
_15_17_2_7_9,5990,10,5,,,,
_15_18_2_7_9,5990,10,5,,,,
_16_17_2_7_9,5990,10,5,,,,
_16_18_2_7_9,5990,10,5,,,,
_17_18_2_7_9,5990,10,5,,,,
_10_11_12_2_7,5990,10,5,,,,
_10_11_13_2_7,5990,10,5,,,,
_10_11_14_2_7,5990,10,5,,,,
_10_11_15_2_7,5990,10,5,,,,
_10_11_16_2_7,5990,10,5,,,,
_10_11_17_2_7,5990,10,5,,,,
_10_11_18_2_7,5990,10,5,,,,
_10_12_13_2_7,5990,10,5,,,,
_10_12_14_2_7,5990,10,5,,,,
_10_12_15_2_7,5990,10,5,,,,
_10_12_16_2_7,5990,10,5,,,,
_10_12_17_2_7,5990,10,5,,,,
_10_12_18_2_7,5990,10,5,,,,
_10_13_14_2_7,5990,10,5,,,,
_10_13_15_2_7,5990,10,5,,,,
_10_13_16_2_7,5990,10,5,,,,
_10_13_17_2_7,5990,10,5,,,,
_10_13_18_2_7,5990,10,5,,,,
_10_14_15_2_7,5990,10,5,,,,
_10_14_16_2_7,5990,10,5,,,,
_10_14_17_2_7,5990,10,5,,,,
_10_14_18_2_7,5990,10,5,,,,
_10_15_16_2_7,5990,10,5,,,,
_10_15_17_2_7,5990,10,5,,,,
_10_15_18_2_7,5990,10,5,,,,
_10_16_17_2_7,5990,10,5,,,,
_10_16_18_2_7,5990,10,5,,,,
_10_17_18_2_7,5990,10,5,,,,
_11_12_13_2_7,5990,10,5,,,,
_11_12_14_2_7,5990,10,5,,,,
_11_12_15_2_7,5990,10,5,,,,
_11_12_16_2_7,5990,10,5,,,,
_11_12_17_2_7,5990,10,5,,,,
_11_12_18_2_7,5990,10,5,,,,
_11_13_14_2_7,5990,10,5,,,,
_11_13_15_2_7,5990,10,5,,,,
_11_13_16_2_7,5990,10,5,,,,
_11_13_17_2_7,5990,10,5,,,,
_11_13_18_2_7,5990,10,5,,,,
_11_14_15_2_7,5990,10,5,,,,
_11_14_16_2_7,5990,10,5,,,,
_11_14_17_2_7,5990,10,5,,,,
_11_14_18_2_7,5990,10,5,,,,
_11_15_16_2_7,5990,10,5,,,,
_11_15_17_2_7,5990,10,5,,,,
_11_15_18_2_7,5990,10,5,,,,
_11_16_17_2_7,5990,10,5,,,,
_11_16_18_2_7,5990,10,5,,,,
_11_17_18_2_7,5990,10,5,,,,
_12_13_14_2_7,5990,10,5,,,,
_12_13_15_2_7,5990,10,5,,,,
_12_13_16_2_7,5990,10,5,,,,
_12_13_17_2_7,5990,10,5,,,,
_12_13_18_2_7,5990,10,5,,,,
_12_14_15_2_7,5990,10,5,,,,
_12_14_16_2_7,5990,10,5,,,,
_12_14_17_2_7,5990,10,5,,,,
_12_14_18_2_7,5990,10,5,,,,
_12_15_16_2_7,5990,10,5,,,,
_12_15_17_2_7,5990,10,5,,,,
_12_15_18_2_7,5990,10,5,,,,
_12_16_17_2_7,5990,10,5,,,,
_12_16_18_2_7,5990,10,5,,,,
_12_17_18_2_7,5990,10,5,,,,
_13_14_15_2_7,5990,10,5,,,,
_13_14_16_2_7,5990,10,5,,,,
