,lg,rest,depth,store_loc,store_status,rtv_loc,rtv_status
_30_6_9,4865,1135,3,1m0,EMPTY,,
_31_6_9,4870,1130,3,1m0,EMPTY,,
_32_6_9,5000,1000,3,1m0,EMPTY,,
_33_6_9,5385,615,3,,,,
_34_6_9,5635,365,3,,,,
_35_6_9,5645,355,3,,,,
_36_6_9,5685,315,3,,,,
_37_6_9,5720,280,3,,,,
_38_6_9,5865,135,3,,,,
_39_6_9,5890,110,3,,,,
_10_11_6,3890,2110,3,2m0,EMPTY,,
_10_12_6,3890,2110,3,2m0,EMPTY,,
_10_13_6,3890,2110,3,2m0,EMPTY,,
_10_14_6,3890,2110,3,2m0,EMPTY,,
_10_15_6,3890,2110,3,2m0,EMPTY,,
_10_16_6,3895,2105,3,2m0,EMPTY,,
_10_17_6,4050,1950,3,1m5,EMPTY,,
_10_18_6,4060,1940,3,1m5,EMPTY,,
_10_19_6,4175,1825,3,1m5,EMPTY,,
_10_20_6,4260,1740,3,1m5,EMPTY,,
_10_21_6,4430,1570,3,1m5,EMPTY,,
_10_22_6,4460,1540,3,1m5,EMPTY,,
_10_23_6,4470,1530,3,1m5,EMPTY,,
_10_24_6,4570,1430,3,1m0,EMPTY,,
_10_25_6,4750,1250,3,1m0,EMPTY,,
_10_26_6,4865,1135,3,1m0,EMPTY,,
_10_27_6,4905,1095,3,1m0,EMPTY,,
_10_28_6,4940,1060,3,1m0,EMPTY,,
_10_29_6,4985,1015,3,1m0,EMPTY,,
_10_30_6,5015,985,3,,,,
_10_31_6,5020,980,3,,,,
_10_32_6,5150,850,3,,,,
_10_33_6,5535,465,3,,,,
_10_34_6,5785,215,3,,,,
_10_35_6,5795,205,3,,,,
_10_36_6,5835,165,3,,,,
_10_37_6,5870,130,3,,,,
_11_12_6,3890,2110,3,2m0,EMPTY,,
_11_13_6,3890,2110,3,2m0,EMPTY,,
_11_14_6,3890,2110,3,2m0,EMPTY,,
_11_15_6,3890,2110,3,2m0,EMPTY,,
_11_16_6,3895,2105,3,2m0,EMPTY,,
_11_17_6,4050,1950,3,1m5,EMPTY,,
_11_18_6,4060,1940,3,1m5,EMPTY,,
_11_19_6,4175,1825,3,1m5,EMPTY,,
_11_20_6,4260,1740,3,1m5,EMPTY,,
_11_21_6,4430,1570,3,1m5,EMPTY,,
_11_22_6,4460,1540,3,1m5,EMPTY,,
_11_23_6,4470,1530,3,1m5,EMPTY,,
_11_24_6,4570,1430,3,1m0,EMPTY,,
_11_25_6,4750,1250,3,1m0,EMPTY,,
_11_26_6,4865,1135,3,1m0,EMPTY,,
_11_27_6,4905,1095,3,1m0,EMPTY,,
_11_28_6,4940,1060,3,1m0,EMPTY,,
_11_29_6,4985,1015,3,1m0,EMPTY,,
_11_30_6,5015,985,3,,,,
_11_31_6,5020,980,3,,,,
_11_32_6,5150,850,3,,,,
_11_33_6,5535,465,3,,,,
_11_34_6,5785,215,3,,,,
_11_35_6,5795,205,3,,,,
_11_36_6,5835,165,3,,,,
_11_37_6,5870,130,3,,,,
_12_13_6,3890,2110,3,2m0,EMPTY,,
_12_14_6,3890,2110,3,2m0,EMPTY,,
_12_15_6,3890,2110,3,2m0,EMPTY,,
_12_16_6,3895,2105,3,2m0,EMPTY,,
_12_17_6,4050,1950,3,1m5,EMPTY,,
_12_18_6,4060,1940,3,1m5,EMPTY,,
_12_19_6,4175,1825,3,1m5,EMPTY,,
_12_20_6,4260,1740,3,1m5,EMPTY,,
_12_21_6,4430,1570,3,1m5,EMPTY,,
_12_22_6,4460,1540,3,1m5,EMPTY,,
_12_23_6,4470,1530,3,1m5,EMPTY,,
_12_24_6,4570,1430,3,1m0,EMPTY,,
_12_25_6,4750,1250,3,1m0,EMPTY,,
_12_26_6,4865,1135,3,1m0,EMPTY,,
_12_27_6,4905,1095,3,1m0,EMPTY,,
_12_28_6,4940,1060,3,1m0,EMPTY,,
_12_29_6,4985,1015,3,1m0,EMPTY,,
_12_30_6,5015,985,3,,,,
_12_31_6,5020,980,3,,,,
_12_32_6,5150,850,3,,,,
_12_33_6,5535,465,3,,,,
_12_34_6,5785,215,3,,,,
_12_35_6,5795,205,3,,,,
_12_36_6,5835,165,3,,,,
_12_37_6,5870,130,3,,,,
_13_14_6,3890,2110,3,2m0,EMPTY,,
_13_15_6,3890,2110,3,2m0,EMPTY,,
_13_16_6,3895,2105,3,2m0,EMPTY,,
_13_17_6,4050,1950,3,1m5,EMPTY,,
_13_18_6,4060,1940,3,1m5,EMPTY,,
_13_19_6,4175,1825,3,1m5,EMPTY,,
_13_20_6,4260,1740,3,1m5,EMPTY,,
_13_21_6,4430,1570,3,1m5,EMPTY,,
_13_22_6,4460,1540,3,1m5,EMPTY,,
_13_23_6,4470,1530,3,1m5,EMPTY,,
_13_24_6,4570,1430,3,1m0,EMPTY,,
_13_25_6,4750,1250,3,1m0,EMPTY,,
_13_26_6,4865,1135,3,1m0,EMPTY,,
_13_27_6,4905,1095,3,1m0,EMPTY,,
_13_28_6,4940,1060,3,1m0,EMPTY,,
_13_29_6,4985,1015,3,1m0,EMPTY,,
_13_30_6,5015,985,3,,,,
_13_31_6,5020,980,3,,,,
_13_32_6,5150,850,3,,,,
_13_33_6,5535,465,3,,,,
_13_34_6,5785,215,3,,,,
_13_35_6,5795,205,3,,,,
_13_36_6,5835,165,3,,,,
_13_37_6,5870,130,3,,,,
_14_15_6,3890,2110,3,2m0,EMPTY,,
_14_16_6,3895,2105,3,2m0,EMPTY,,
_14_17_6,4050,1950,3,1m5,EMPTY,,
_14_18_6,4060,1940,3,1m5,EMPTY,,
_14_19_6,4175,1825,3,1m5,EMPTY,,
_14_20_6,4260,1740,3,1m5,EMPTY,,
_14_21_6,4430,1570,3,1m5,EMPTY,,
_14_22_6,4460,1540,3,1m5,EMPTY,,
_14_23_6,4470,1530,3,1m5,EMPTY,,
_14_24_6,4570,1430,3,1m0,EMPTY,,
_14_25_6,4750,1250,3,1m0,EMPTY,,
_14_26_6,4865,1135,3,1m0,EMPTY,,
_14_27_6,4905,1095,3,1m0,EMPTY,,
_14_28_6,4940,1060,3,1m0,EMPTY,,
_14_29_6,4985,1015,3,1m0,EMPTY,,
_14_30_6,5015,985,3,,,,
_14_31_6,5020,980,3,,,,
_14_32_6,5150,850,3,,,,
_14_33_6,5535,465,3,,,,
_14_34_6,5785,215,3,,,,
_14_35_6,5795,205,3,,,,
_14_36_6,5835,165,3,,,,
_14_37_6,5870,130,3,,,,
_15_16_6,3895,2105,3,2m0,EMPTY,,
_15_17_6,4050,1950,3,1m5,EMPTY,,
_15_18_6,4060,1940,3,1m5,EMPTY,,
_15_19_6,4175,1825,3,1m5,EMPTY,,
_15_20_6,4260,1740,3,1m5,EMPTY,,
_15_21_6,4430,1570,3,1m5,EMPTY,,
_15_22_6,4460,1540,3,1m5,EMPTY,,
_15_23_6,4470,1530,3,1m5,EMPTY,,
_15_24_6,4570,1430,3,1m0,EMPTY,,
_15_25_6,4750,1250,3,1m0,EMPTY,,
_15_26_6,4865,1135,3,1m0,EMPTY,,
_15_27_6,4905,1095,3,1m0,EMPTY,,
_15_28_6,4940,1060,3,1m0,EMPTY,,
_15_29_6,4985,1015,3,1m0,EMPTY,,
_15_30_6,5015,985,3,,,,
_15_31_6,5020,980,3,,,,
_15_32_6,5150,850,3,,,,
_15_33_6,5535,465,3,,,,
_15_34_6,5785,215,3,,,,
_15_35_6,5795,205,3,,,,
_15_36_6,5835,165,3,,,,
_15_37_6,5870,130,3,,,,
_16_17_6,4055,1945,3,1m5,EMPTY,,
_16_18_6,4065,1935,3,1m5,EMPTY,,
_16_19_6,4180,1820,3,1m5,EMPTY,,
_16_20_6,4265,1735,3,1m5,EMPTY,,
_16_21_6,4435,1565,3,1m5,EMPTY,,
_16_22_6,4465,1535,3,1m5,EMPTY,,
_16_23_6,4475,1525,3,1m5,EMPTY,,
_16_24_6,4575,1425,3,1m0,EMPTY,,
_16_25_6,4755,1245,3,1m0,EMPTY,,
_16_26_6,4870,1130,3,1m0,EMPTY,,
_16_27_6,4910,1090,3,1m0,EMPTY,,
_16_28_6,4945,1055,3,1m0,EMPTY,,
_16_29_6,4990,1010,3,1m0,EMPTY,,
_16_30_6,5020,980,3,,,,
_16_31_6,5025,975,3,,,,
_16_32_6,5155,845,3,,,,
_16_33_6,5540,460,3,,,,
_16_34_6,5790,210,3,,,,
_16_35_6,5800,200,3,,,,
_16_36_6,5840,160,3,,,,
_16_37_6,5875,125,3,,,,
_17_18_6,4220,1780,3,1m5,EMPTY,,
_17_19_6,4335,1665,3,1m5,EMPTY,,
_17_20_6,4420,1580,3,1m5,EMPTY,,
_17_21_6,4590,1410,3,1m0,EMPTY,,
_17_22_6,4620,1380,3,1m0,EMPTY,,
_17_23_6,4630,1370,3,1m0,EMPTY,,
_17_24_6,4730,1270,3,1m0,EMPTY,,
_17_25_6,4910,1090,3,1m0,EMPTY,,
_17_26_6,5025,975,3,,,,
_17_27_6,5065,935,3,,,,
_17_28_6,5100,900,3,,,,
_17_29_6,5145,855,3,,,,
_17_30_6,5175,825,3,,,,
_17_31_6,5180,820,3,,,,
_17_32_6,5310,690,3,,,,
_17_33_6,5695,305,3,,,,
_17_34_6,5945,55,3,,,,
_17_35_6,5955,45,3,,,,
_17_36_6,5995,5,3,,,,
_18_19_6,4345,1655,3,1m5,EMPTY,,
_18_20_6,4430,1570,3,1m5,EMPTY,,
_18_21_6,4600,1400,3,1m0,EMPTY,,
_18_22_6,4630,1370,3,1m0,EMPTY,,
_18_23_6,4640,1360,3,1m0,EMPTY,,
_18_24_6,4740,1260,3,1m0,EMPTY,,
_18_25_6,4920,1080,3,1m0,EMPTY,,
_18_26_6,5035,965,3,,,,
_18_27_6,5075,925,3,,,,
_18_28_6,5110,890,3,,,,
_18_29_6,5155,845,3,,,,
_18_30_6,5185,815,3,,,,
_18_31_6,5190,810,3,,,,
_18_32_6,5320,680,3,,,,
_18_33_6,5705,295,3,,,,
_18_34_6,5955,45,3,,,,
_18_35_6,5965,35,3,,,,
_19_20_6,4545,1455,3,1m0,EMPTY,,
_19_21_6,4715,1285,3,1m0,EMPTY,,
_19_22_6,4745,1255,3,1m0,EMPTY,,
_19_23_6,4755,1245,3,1m0,EMPTY,,
_19_24_6,4855,1145,3,1m0,EMPTY,,
_19_25_6,5035,965,3,,,,
_19_26_6,5150,850,3,,,,
_19_27_6,5190,810,3,,,,
_19_28_6,5225,775,3,,,,
_19_29_6,5270,730,3,,,,
_19_30_6,5300,700,3,,,,
_19_31_6,5305,695,3,,,,
_19_32_6,5435,565,3,,,,
_19_33_6,5820,180,3,,,,
_20_21_6,4800,1200,3,1m0,EMPTY,,
_20_22_6,4830,1170,3,1m0,EMPTY,,
_20_23_6,4840,1160,3,1m0,EMPTY,,
_20_24_6,4940,1060,3,1m0,EMPTY,,
_20_25_6,5120,880,3,,,,
_20_26_6,5235,765,3,,,,
_20_27_6,5275,725,3,,,,
_20_28_6,5310,690,3,,,,
_20_29_6,5355,645,3,,,,
_20_30_6,5385,615,3,,,,
_20_31_6,5390,610,3,,,,
_20_32_6,5520,480,3,,,,
_20_33_6,5905,95,3,,,,
_21_22_6,5000,1000,3,1m0,EMPTY,,
_21_23_6,5010,990,3,,,,
_21_24_6,5110,890,3,,,,
_21_25_6,5290,710,3,,,,
_21_26_6,5405,595,3,,,,
_21_27_6,5445,555,3,,,,
_21_28_6,5480,520,3,,,,
_21_29_6,5525,475,3,,,,
_21_30_6,5555,445,3,,,,
_21_31_6,5560,440,3,,,,
_21_32_6,5690,310,3,,,,
_22_23_6,5040,960,3,,,,
_22_24_6,5140,860,3,,,,
_22_25_6,5320,680,3,,,,
_22_26_6,5435,565,3,,,,
_22_27_6,5475,525,3,,,,
_22_28_6,5510,490,3,,,,
_22_29_6,5555,445,3,,,,
_22_30_6,5585,415,3,,,,
_22_31_6,5590,410,3,,,,
_22_32_6,5720,280,3,,,,
_23_24_6,5150,850,3,,,,
_23_25_6,5330,670,3,,,,
_23_26_6,5445,555,3,,,,
_23_27_6,5485,515,3,,,,
_23_28_6,5520,480,3,,,,
_23_29_6,5565,435,3,,,,
_23_30_6,5595,405,3,,,,
_23_31_6,5600,400,3,,,,
_23_32_6,5730,270,3,,,,
_24_25_6,5430,570,3,,,,
_24_26_6,5545,455,3,,,,
_24_27_6,5585,415,3,,,,
_24_28_6,5620,380,3,,,,
_24_29_6,5665,335,3,,,,
_24_30_6,5695,305,3,,,,
_24_31_6,5700,300,3,,,,
_24_32_6,5830,170,3,,,,
_25_26_6,5725,275,3,,,,
_25_27_6,5765,235,3,,,,
_25_28_6,5800,200,3,,,,
_25_29_6,5845,155,3,,,,
_25_30_6,5875,125,3,,,,
_25_31_6,5880,120,3,,,,
_26_27_6,5880,120,3,,,,
_26_28_6,5915,85,3,,,,
_26_29_6,5960,40,3,,,,
_26_30_6,5990,10,3,,,,
_26_31_6,5995,5,3,,,,
_27_28_6,5955,45,3,,,,
_7_8_9,3385,2615,3,2m5,EMPTY,3m5,EMPTY
_10_7_8,3535,2465,3,2m0,EMPTY,,
_11_7_8,3535,2465,3,2m0,EMPTY,,
_12_7_8,3535,2465,3,2m0,EMPTY,,
_13_7_8,3535,2465,3,2m0,EMPTY,,
_14_7_8,3535,2465,3,2m0,EMPTY,,
_15_7_8,3535,2465,3,2m0,EMPTY,,
_16_7_8,3540,2460,3,2m0,EMPTY,,
_17_7_8,3695,2305,3,2m0,EMPTY,,
_18_7_8,3705,2295,3,2m0,EMPTY,,
_19_7_8,3820,2180,3,2m0,EMPTY,,
_20_7_8,3905,2095,3,2m0,EMPTY,,
_21_7_8,4075,1925,3,1m5,EMPTY,,
_22_7_8,4105,1895,3,1m5,EMPTY,,
_23_7_8,4115,1885,3,1m5,EMPTY,,
_24_7_8,4215,1785,3,1m5,EMPTY,,
_25_7_8,4395,1605,3,1m5,EMPTY,,
_26_7_8,4510,1490,3,1m0,EMPTY,,
_27_7_8,4550,1450,3,1m0,EMPTY,,
_28_7_8,4585,1415,3,1m0,EMPTY,,
_29_7_8,4630,1370,3,1m0,EMPTY,,
_30_7_8,4660,1340,3,1m0,EMPTY,,
_31_7_8,4665,1335,3,1m0,EMPTY,,
_32_7_8,4795,1205,3,1m0,EMPTY,,
_33_7_8,5180,820,3,,,,
_34_7_8,5430,570,3,,,,
_35_7_8,5440,560,3,,,,
_36_7_8,5480,520,3,,,,
_37_7_8,5515,485,3,,,,
_38_7_8,5660,340,3,,,,
_39_7_8,5685,315,3,,,,
_40_7_8,5980,20,3,,,,
_10_7_9,3760,2240,3,2m0,EMPTY,,
_11_7_9,3760,2240,3,2m0,EMPTY,,
_12_7_9,3760,2240,3,2m0,EMPTY,,
_13_7_9,3760,2240,3,2m0,EMPTY,,
_14_7_9,3760,2240,3,2m0,EMPTY,,
_15_7_9,3760,2240,3,2m0,EMPTY,,
_16_7_9,3765,2235,3,2m0,EMPTY,,
_17_7_9,3920,2080,3,2m0,EMPTY,,
_18_7_9,3930,2070,3,2m0,EMPTY,,
_19_7_9,4045,1955,3,1m5,EMPTY,,
_20_7_9,4130,1870,3,1m5,EMPTY,,
_21_7_9,4300,1700,3,1m5,EMPTY,,
_22_7_9,4330,1670,3,1m5,EMPTY,,
_23_7_9,4340,1660,3,1m5,EMPTY,,
_24_7_9,4440,1560,3,1m5,EMPTY,,
_25_7_9,4620,1380,3,1m0,EMPTY,,
_26_7_9,4735,1265,3,1m0,EMPTY,,
_27_7_9,4775,1225,3,1m0,EMPTY,,
_28_7_9,4810,1190,3,1m0,EMPTY,,
_29_7_9,4855,1145,3,1m0,EMPTY,,
_30_7_9,4885,1115,3,1m0,EMPTY,,
_31_7_9,4890,1110,3,1m0,EMPTY,,
_32_7_9,5020,980,3,,,,
_33_7_9,5405,595,3,,,,
_34_7_9,5655,345,3,,,,
_35_7_9,5665,335,3,,,,
_36_7_9,5705,295,3,,,,
_37_7_9,5740,260,3,,,,
_38_7_9,5885,115,3,,,,
_39_7_9,5910,90,3,,,,
_10_11_7,3910,2090,3,2m0,EMPTY,,
_10_12_7,3910,2090,3,2m0,EMPTY,,
_10_13_7,3910,2090,3,2m0,EMPTY,,
_10_14_7,3910,2090,3,2m0,EMPTY,,
_10_15_7,3910,2090,3,2m0,EMPTY,,
_10_16_7,3915,2085,3,2m0,EMPTY,,
_10_17_7,4070,1930,3,1m5,EMPTY,,
_10_18_7,4080,1920,3,1m5,EMPTY,,
_10_19_7,4195,1805,3,1m5,EMPTY,,
_10_20_7,4280,1720,3,1m5,EMPTY,,
_10_21_7,4450,1550,3,1m5,EMPTY,,
_10_22_7,4480,1520,3,1m5,EMPTY,,
_10_23_7,4490,1510,3,1m5,EMPTY,,
_10_24_7,4590,1410,3,1m0,EMPTY,,
_10_25_7,4770,1230,3,1m0,EMPTY,,
_10_26_7,4885,1115,3,1m0,EMPTY,,
_10_27_7,4925,1075,3,1m0,EMPTY,,
_10_28_7,4960,1040,3,1m0,EMPTY,,
_10_29_7,5005,995,3,,,,
_10_30_7,5035,965,3,,,,
_10_31_7,5040,960,3,,,,
_10_32_7,5170,830,3,,,,
_10_33_7,5555,445,3,,,,
_10_34_7,5805,195,3,,,,
_10_35_7,5815,185,3,,,,
_10_36_7,5855,145,3,,,,
_10_37_7,5890,110,3,,,,
_11_12_7,3910,2090,3,2m0,EMPTY,,
_11_13_7,3910,2090,3,2m0,EMPTY,,
_11_14_7,3910,2090,3,2m0,EMPTY,,
_11_15_7,3910,2090,3,2m0,EMPTY,,
_11_16_7,3915,2085,3,2m0,EMPTY,,
_11_17_7,4070,1930,3,1m5,EMPTY,,
_11_18_7,4080,1920,3,1m5,EMPTY,,
_11_19_7,4195,1805,3,1m5,EMPTY,,
_11_20_7,4280,1720,3,1m5,EMPTY,,
_11_21_7,4450,1550,3,1m5,EMPTY,,
_11_22_7,4480,1520,3,1m5,EMPTY,,
_11_23_7,4490,1510,3,1m5,EMPTY,,
_11_24_7,4590,1410,3,1m0,EMPTY,,
_11_25_7,4770,1230,3,1m0,EMPTY,,
_11_26_7,4885,1115,3,1m0,EMPTY,,
_11_27_7,4925,1075,3,1m0,EMPTY,,
_11_28_7,4960,1040,3,1m0,EMPTY,,
_11_29_7,5005,995,3,,,,
_11_30_7,5035,965,3,,,,
_11_31_7,5040,960,3,,,,
_11_32_7,5170,830,3,,,,
_11_33_7,5555,445,3,,,,
_11_34_7,5805,195,3,,,,
_11_35_7,5815,185,3,,,,
_11_36_7,5855,145,3,,,,
_11_37_7,5890,110,3,,,,
_12_13_7,3910,2090,3,2m0,EMPTY,,
_12_14_7,3910,2090,3,2m0,EMPTY,,
_12_15_7,3910,2090,3,2m0,EMPTY,,
_12_16_7,3915,2085,3,2m0,EMPTY,,
_12_17_7,4070,1930,3,1m5,EMPTY,,
_12_18_7,4080,1920,3,1m5,EMPTY,,
_12_19_7,4195,1805,3,1m5,EMPTY,,
_12_20_7,4280,1720,3,1m5,EMPTY,,
_12_21_7,4450,1550,3,1m5,EMPTY,,
_12_22_7,4480,1520,3,1m5,EMPTY,,
_12_23_7,4490,1510,3,1m5,EMPTY,,
_12_24_7,4590,1410,3,1m0,EMPTY,,
_12_25_7,4770,1230,3,1m0,EMPTY,,
_12_26_7,4885,1115,3,1m0,EMPTY,,
_12_27_7,4925,1075,3,1m0,EMPTY,,
_12_28_7,4960,1040,3,1m0,EMPTY,,
_12_29_7,5005,995,3,,,,
_12_30_7,5035,965,3,,,,
_12_31_7,5040,960,3,,,,
_12_32_7,5170,830,3,,,,
_12_33_7,5555,445,3,,,,
_12_34_7,5805,195,3,,,,
_12_35_7,5815,185,3,,,,
_12_36_7,5855,145,3,,,,
_12_37_7,5890,110,3,,,,
_13_14_7,3910,2090,3,2m0,EMPTY,,
_13_15_7,3910,2090,3,2m0,EMPTY,,
_13_16_7,3915,2085,3,2m0,EMPTY,,
_13_17_7,4070,1930,3,1m5,EMPTY,,
_13_18_7,4080,1920,3,1m5,EMPTY,,
_13_19_7,4195,1805,3,1m5,EMPTY,,
_13_20_7,4280,1720,3,1m5,EMPTY,,
_13_21_7,4450,1550,3,1m5,EMPTY,,
_13_22_7,4480,1520,3,1m5,EMPTY,,
_13_23_7,4490,1510,3,1m5,EMPTY,,
_13_24_7,4590,1410,3,1m0,EMPTY,,
_13_25_7,4770,1230,3,1m0,EMPTY,,
_13_26_7,4885,1115,3,1m0,EMPTY,,
_13_27_7,4925,1075,3,1m0,EMPTY,,
_13_28_7,4960,1040,3,1m0,EMPTY,,
_13_29_7,5005,995,3,,,,
_13_30_7,5035,965,3,,,,
_13_31_7,5040,960,3,,,,
_13_32_7,5170,830,3,,,,
_13_33_7,5555,445,3,,,,
_13_34_7,5805,195,3,,,,
_13_35_7,5815,185,3,,,,
_13_36_7,5855,145,3,,,,
_13_37_7,5890,110,3,,,,
_14_15_7,3910,2090,3,2m0,EMPTY,,
_14_16_7,3915,2085,3,2m0,EMPTY,,
_14_17_7,4070,1930,3,1m5,EMPTY,,
_14_18_7,4080,1920,3,1m5,EMPTY,,
_14_19_7,4195,1805,3,1m5,EMPTY,,
_14_20_7,4280,1720,3,1m5,EMPTY,,
_14_21_7,4450,1550,3,1m5,EMPTY,,
_14_22_7,4480,1520,3,1m5,EMPTY,,
_14_23_7,4490,1510,3,1m5,EMPTY,,
_14_24_7,4590,1410,3,1m0,EMPTY,,
_14_25_7,4770,1230,3,1m0,EMPTY,,
_14_26_7,4885,1115,3,1m0,EMPTY,,
_14_27_7,4925,1075,3,1m0,EMPTY,,
_14_28_7,4960,1040,3,1m0,EMPTY,,
_14_29_7,5005,995,3,,,,
_14_30_7,5035,965,3,,,,
_14_31_7,5040,960,3,,,,
_14_32_7,5170,830,3,,,,
_14_33_7,5555,445,3,,,,
_14_34_7,5805,195,3,,,,
_14_35_7,5815,185,3,,,,
_14_36_7,5855,145,3,,,,
_14_37_7,5890,110,3,,,,
_15_16_7,3915,2085,3,2m0,EMPTY,,
_15_17_7,4070,1930,3,1m5,EMPTY,,
_15_18_7,4080,1920,3,1m5,EMPTY,,
_15_19_7,4195,1805,3,1m5,EMPTY,,
_15_20_7,4280,1720,3,1m5,EMPTY,,
_15_21_7,4450,1550,3,1m5,EMPTY,,
_15_22_7,4480,1520,3,1m5,EMPTY,,
_15_23_7,4490,1510,3,1m5,EMPTY,,
_15_24_7,4590,1410,3,1m0,EMPTY,,
_15_25_7,4770,1230,3,1m0,EMPTY,,
_15_26_7,4885,1115,3,1m0,EMPTY,,
_15_27_7,4925,1075,3,1m0,EMPTY,,
_15_28_7,4960,1040,3,1m0,EMPTY,,
_15_29_7,5005,995,3,,,,
_15_30_7,5035,965,3,,,,
_15_31_7,5040,960,3,,,,
_15_32_7,5170,830,3,,,,
_15_33_7,5555,445,3,,,,
_15_34_7,5805,195,3,,,,
_15_35_7,5815,185,3,,,,
_15_36_7,5855,145,3,,,,
_15_37_7,5890,110,3,,,,
_16_17_7,4075,1925,3,1m5,EMPTY,,
_16_18_7,4085,1915,3,1m5,EMPTY,,
_16_19_7,4200,1800,3,1m5,EMPTY,,
_16_20_7,4285,1715,3,1m5,EMPTY,,
_16_21_7,4455,1545,3,1m5,EMPTY,,
_16_22_7,4485,1515,3,1m5,EMPTY,,
_16_23_7,4495,1505,3,1m5,EMPTY,,
_16_24_7,4595,1405,3,1m0,EMPTY,,
_16_25_7,4775,1225,3,1m0,EMPTY,,
_16_26_7,4890,1110,3,1m0,EMPTY,,
_16_27_7,4930,1070,3,1m0,EMPTY,,
_16_28_7,4965,1035,3,1m0,EMPTY,,
_16_29_7,5010,990,3,,,,
_16_30_7,5040,960,3,,,,
_16_31_7,5045,955,3,,,,
_16_32_7,5175,825,3,,,,
_16_33_7,5560,440,3,,,,
_16_34_7,5810,190,3,,,,
_16_35_7,5820,180,3,,,,
_16_36_7,5860,140,3,,,,
_16_37_7,5895,105,3,,,,
_17_18_7,4240,1760,3,1m5,EMPTY,,
_17_19_7,4355,1645,3,1m5,EMPTY,,
_17_20_7,4440,1560,3,1m5,EMPTY,,
_17_21_7,4610,1390,3,1m0,EMPTY,,
_17_22_7,4640,1360,3,1m0,EMPTY,,
_17_23_7,4650,1350,3,1m0,EMPTY,,
_17_24_7,4750,1250,3,1m0,EMPTY,,
_17_25_7,4930,1070,3,1m0,EMPTY,,
_17_26_7,5045,955,3,,,,
_17_27_7,5085,915,3,,,,
_17_28_7,5120,880,3,,,,
_17_29_7,5165,835,3,,,,
_17_30_7,5195,805,3,,,,
_17_31_7,5200,800,3,,,,
_17_32_7,5330,670,3,,,,
_17_33_7,5715,285,3,,,,
_17_34_7,5965,35,3,,,,
_17_35_7,5975,25,3,,,,
_18_19_7,4365,1635,3,1m5,EMPTY,,
_18_20_7,4450,1550,3,1m5,EMPTY,,
_18_21_7,4620,1380,3,1m0,EMPTY,,
_18_22_7,4650,1350,3,1m0,EMPTY,,
_18_23_7,4660,1340,3,1m0,EMPTY,,
_18_24_7,4760,1240,3,1m0,EMPTY,,
_18_25_7,4940,1060,3,1m0,EMPTY,,
_18_26_7,5055,945,3,,,,
_18_27_7,5095,905,3,,,,
_18_28_7,5130,870,3,,,,
_18_29_7,5175,825,3,,,,
_18_30_7,5205,795,3,,,,
_18_31_7,5210,790,3,,,,
_18_32_7,5340,660,3,,,,
_18_33_7,5725,275,3,,,,
_18_34_7,5975,25,3,,,,
_18_35_7,5985,15,3,,,,
_19_20_7,4565,1435,3,1m0,EMPTY,,
_19_21_7,4735,1265,3,1m0,EMPTY,,
_19_22_7,4765,1235,3,1m0,EMPTY,,
_19_23_7,4775,1225,3,1m0,EMPTY,,
_19_24_7,4875,1125,3,1m0,EMPTY,,
_19_25_7,5055,945,3,,,,
_19_26_7,5170,830,3,,,,
_19_27_7,5210,790,3,,,,
_19_28_7,5245,755,3,,,,
_19_29_7,5290,710,3,,,,
_19_30_7,5320,680,3,,,,
_19_31_7,5325,675,3,,,,
_19_32_7,5455,545,3,,,,
_19_33_7,5840,160,3,,,,
_20_21_7,4820,1180,3,1m0,EMPTY,,
_20_22_7,4850,1150,3,1m0,EMPTY,,
_20_23_7,4860,1140,3,1m0,EMPTY,,
_20_24_7,4960,1040,3,1m0,EMPTY,,
_20_25_7,5140,860,3,,,,
_20_26_7,5255,745,3,,,,
_20_27_7,5295,705,3,,,,
_20_28_7,5330,670,3,,,,
_20_29_7,5375,625,3,,,,
_20_30_7,5405,595,3,,,,
_20_31_7,5410,590,3,,,,
_20_32_7,5540,460,3,,,,
_20_33_7,5925,75,3,,,,
_21_22_7,5020,980,3,,,,
_21_23_7,5030,970,3,,,,
_21_24_7,5130,870,3,,,,
_21_25_7,5310,690,3,,,,
_21_26_7,5425,575,3,,,,
_21_27_7,5465,535,3,,,,
_21_28_7,5500,500,3,,,,
_21_29_7,5545,455,3,,,,
_21_30_7,5575,425,3,,,,
_21_31_7,5580,420,3,,,,
_21_32_7,5710,290,3,,,,
_22_23_7,5060,940,3,,,,
_22_24_7,5160,840,3,,,,
_22_25_7,5340,660,3,,,,
_22_26_7,5455,545,3,,,,
_22_27_7,5495,505,3,,,,
_22_28_7,5530,470,3,,,,
_22_29_7,5575,425,3,,,,
_22_30_7,5605,395,3,,,,
_22_31_7,5610,390,3,,,,
_22_32_7,5740,260,3,,,,
_23_24_7,5170,830,3,,,,
_23_25_7,5350,650,3,,,,
_23_26_7,5465,535,3,,,,
_23_27_7,5505,495,3,,,,
_23_28_7,5540,460,3,,,,
_23_29_7,5585,415,3,,,,
_23_30_7,5615,385,3,,,,
_23_31_7,5620,380,3,,,,
_23_32_7,5750,250,3,,,,
_24_25_7,5450,550,3,,,,
_24_26_7,5565,435,3,,,,
_24_27_7,5605,395,3,,,,
_24_28_7,5640,360,3,,,,
_24_29_7,5685,315,3,,,,
